,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
6152,ILMN_2746194,1.0,0.33693270000000003,-1.45,-4.5202,-0.885,Stat5b,signal transducer and activator of transcription 5B,STAT5B
18524,ILMN_2593254,1.0,0.47368859999999996,0.75,-5.3462,0.632,Stat6,signal transducer and activator of transcription 6,STAT6
33467,ILMN_2668197,1.0,0.907827,0.11900000000000001,-5.6547,0.0182,Stau1,staufen (RNA binding protein) homolog 1 (Drosophila),STAU1
29338,ILMN_2741249,1.0,0.7634541,-0.31,-5.615,-0.10300000000000001,Stau2,staufen (RNA binding protein) homolog 2 (Drosophila),STAU2
17909,ILMN_2663211,1.0,0.41549929999999996,-0.852,-5.322,-0.11900000000000001,Stbd1,starch binding domain 1,STBD1
2147,ILMN_2777319,1.0,0.06339410000000001,2.11,-3.9361,0.677,Stc1,stanniocalcin 1,STC1
17984,ILMN_2739544,1.0,0.4176646,-0.848,-5.3251,-0.201,Stc2,stanniocalcin 2,STC2
44235,ILMN_2797726,,,,,,Steap2,six transmembrane epithelial antigen of prostate 2,STEAP2
15705,ILMN_1235400,1.0,0.3522388,-0.9790000000000001,-5.2191,-0.266,Steap3,STEAP family member 3,STEAP3
602,ILMN_2580803,1.0,0.025787599999999997,2.65,-3.2077,1.65,Stim1,stromal interaction molecule 1,STIM1
13508,ILMN_2685958,1.0,0.3033123,1.09,-5.1206,0.37799999999999995,Stim2,stromal interaction molecule 2,STIM2
14605,ILMN_2603953,1.0,0.3240637,-1.04,-5.1647,-0.165,Stip1,stress-induced phosphoprotein 1,STIP1
10831,ILMN_1214907,1.0,0.263023,-1.2,-4.9708,-1.35,Stk10,serine/threonine kinase 10,STK10
27596,ILMN_2591570,1.0,0.7093163,0.384,-5.5901,0.0516,Stk11,serine/threonine kinase 11,STK11
17543,ILMN_2617441,1.0,0.40454209999999996,0.873,-5.3058,0.226,Stk11ip,serine/threonine kinase 11 interacting protein,STK11IP
7728,ILMN_1236046,1.0,0.17218039999999998,-1.48,-4.7159,-0.606,Stk16,serine/threonine kinase 16,STK16
18123,ILMN_1255834,1.0,0.4220554,0.84,-5.3314,0.136,Stk17b,serine/threonine kinase 17b (apoptosis-inducing),STK17B
11167,ILMN_2649355,1.0,0.25149299999999997,1.22,-4.9915,0.251,Stk19,serine/threonine kinase 19,STK19
16369,ILMN_2749235,1.0,0.37222340000000004,0.937,-5.2542,0.12,Stk24,serine/threonine kinase 24,STK24
19191,ILMN_1223819,1.0,0.44984350000000006,0.789,-5.3689,0.12300000000000001,Stk25,serine/threonine kinase 25 (yeast),STK25
1715,ILMN_1237154,1.0,0.0594063,-3.44,-3.7857,-3.95,Stk3,serine/threonine kinase 3,STK3
20701,ILMN_2796568,1.0,0.9886530000000001,-0.0148,-5.4242,-0.019,Stk32c,serine/threonine kinase 32C,STK32C
14163,ILMN_3076180,1.0,0.5280100000000001,-0.685,-5.1433,-0.536,Stk35,serine/threonine kinase 35,STK35
23390,ILMN_1229580,1.0,0.5741195,-0.5820000000000001,-5.4994,-0.0943,Stk38,serine/threonine kinase 38,STK38
19019,ILMN_2794051,1.0,0.4442068,0.799,-5.3616,0.133,Stk38l,serine/threonine kinase 38 like,STK38L
9037,ILMN_1252707,1.0,0.23527779999999998,1.29,-4.8437,0.6990000000000001,Stk39,serine/threonine kinase 39,STK39
32182,ILMN_3004142,1.0,0.8667360999999999,0.172,-5.6471,0.0221,Stk4,serine/threonine kinase 4,STK4
18471,ILMN_2777175,1.0,0.4315134,-0.8220000000000001,-5.3446,-0.131,Stk40,serine/threonine kinase 40,STK40
154,ILMN_1228563,1.0,0.0078100999999999995,3.83,-2.2838,1.68,Stmn2,stathmin-like 2,STMN2
3313,ILMN_1225704,1.0,0.1056643,-3.96,-4.1099,-2.42,Stmn3,stathmin-like 3,STMN3
17023,ILMN_2641038,1.0,0.3894008,-0.903,-5.2824,-0.35700000000000004,Stom,stomatin,STOM
22623,ILMN_2721799,1.0,0.5534656,-0.615,-5.4813,-0.13699999999999998,Stoml2,stomatin (Epb7.2)-like 2,STOML2
16802,ILMN_1237655,1.0,0.3833086,0.915,-5.2726,0.6609999999999999,Stox2,storkhead box 2,STOX2
14996,ILMN_2753792,1.0,0.9853325999999999,-0.0198,-5.1814,-0.0438,Stra6,stimulated by retinoic acid gene 6,STRA6
7051,ILMN_2731592,1.0,0.1555848,-1.54,-4.6397,-1.24,Strada,STE20-related kinase adaptor alpha,STRADA
20300,ILMN_2681123,1.0,0.4832681,-0.73,-5.4095,-0.0953,Stradb,STE20-related kinase adaptor beta,STRADB
14867,ILMN_1248824,1.0,0.33005,1.03,-5.1768,0.152,Strbp,spermatid perinuclear RNA binding protein,STRBP
24383,ILMN_1218043,1.0,0.6059345,-0.534,-5.5249,-0.141,Strip1,striatin interacting protein 1,STRIP1
1684,ILMN_1233677,1.0,0.0631135,-2.74,-3.7698,-1.47,Strn,"striatin, calmodulin binding protein",STRN
27702,ILMN_2687098,1.0,0.7133768,-0.379,-5.5922,-0.22,Strn4,"striatin, calmodulin binding protein 4",STRN4
27779,ILMN_1250253,1.0,0.7157059,0.375,-5.5934,0.0802,Stt3a,"STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)",STT3A
26314,ILMN_2628532,1.0,0.6658583,0.446,-5.5657,0.0683,Stub1,STIP1 homology and U-Box containing protein 1,STUB1
26591,ILMN_2734340,1.0,0.6749201,-0.433,-5.5711,-0.0783,Stx11,syntaxin 11,STX11
17944,ILMN_2421431,1.0,0.4165039000000001,-0.85,-5.3235,-0.105,Stx12,syntaxin 12,STX12
14845,ILMN_2735822,1.0,0.9161541,-0.113,-5.1759,-0.168,Stx16,syntaxin 16,STX16
23663,ILMN_2730532,1.0,0.5829241,-0.569,-5.5067,-0.0721,Stx17,syntaxin 17,STX17
16867,ILMN_2612350,1.0,0.3850794,0.9109999999999999,-5.2755,0.136,Stx18,syntaxin 18,STX18
29301,ILMN_2700608,1.0,0.7618321,-0.312,-5.6143,-0.0623,Stx1a,syntaxin 1A (brain),STX1A
12631,ILMN_2634877,1.0,0.536538,-0.687,-5.0742,-0.746,Stx1b,syntaxin 1B,STX1B
4009,ILMN_2657575,1.0,0.1277801,-1.88,-4.2034,-2.24,Stx2,syntaxin 2,STX2
19156,ILMN_3162879,1.0,0.44865829999999995,0.7909999999999999,-5.3674,0.233,Stx3,syntaxin 3,STX3
883,ILMN_1230058,1.0,0.035845,-2.5,-3.438,-2.07,Stx6,syntaxin 6,STX6
9098,ILMN_2549783,1.0,0.2842699,-1.19,-4.8491,-0.858,Stx8,syntaxin 8,STX8
22343,ILMN_2698474,1.0,0.8228331,-0.233,-5.4731,-0.162,Stxbp1,syntaxin binding protein 1,STXBP1
30047,ILMN_2657728,1.0,0.7879724,0.27699999999999997,-5.6243,0.105,Stxbp2,syntaxin binding protein 2,STXBP2
6849,ILMN_2715195,1.0,0.39790820000000005,-1.2,-4.6152,-0.737,Stxbp3,syntaxin binding protein 3,STXBP3
29520,ILMN_1227805,1.0,0.7700898,0.301,-5.6176,0.0553,Stxbp5,syntaxin binding protein 5 (tomosyn),STXBP5
1999,ILMN_2680237,1.0,0.0594229,2.14,-3.8842,1.12,Styxl1,serine/threonine/tyrosine interacting-like 1,STYXL1
19248,ILMN_2590860,1.0,0.4515949000000001,0.7859999999999999,-5.3712,0.1,Sub1,SUB1 homolog (S. cerevisiae),SUB1
26951,ILMN_2596942,1.0,0.6873024999999999,-0.415,-5.5783,-0.659,Sucla2,"succinate-Coenzyme A ligase, ADP-forming, beta subunit",SUCLA2
24754,ILMN_2683681,1.0,0.6179571,0.516,-5.5338,0.374,Suclg1,"succinate-CoA ligase, GDP-forming, alpha subunit",SUCLG1
14380,ILMN_3046836,1.0,0.3715038,-0.9520000000000001,-5.1528,-0.63,Suclg2,"succinate-Coenzyme A ligase, GDP-forming, beta subunit",SUCLG2
7919,ILMN_1242378,1.0,0.1767961,1.46,-4.7357,0.317,Suco,SUN domain containing ossification factor,SUCO
15077,ILMN_2636718,1.0,0.4901156,-0.732,-5.185,-0.887,Sufu,suppressor of fused homolog (Drosophila),SUFU
28477,ILMN_2604227,1.0,0.7395098000000001,0.34299999999999997,-5.6047,0.0625,Sugp2,SURP and G patch domain containing 2,SUGP2
7019,ILMN_1229259,1.0,0.18110379999999998,1.48,-4.6359,1.52,Sugt1,"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)",SUGT1
4832,ILMN_1226096,1.0,0.19488160000000002,1.8,-4.3278,3.93,Sulf1,sulfatase 1,SULF1
4875,ILMN_1234624,1.0,0.1205452,-1.76,-4.333,-1.6,Sulf2,sulfatase 2,SULF2
7612,ILMN_2745370,1.0,0.1691265,1.49,-4.7025,0.39399999999999996,Sult1a1,"sulfotransferase family 1A, phenol-preferring, member 1",SULT1A1
19275,ILMN_1237173,1.0,0.7477563,-0.336,-5.372000000000001,-0.248,Sult4a1,"sulfotransferase family 4A, member 1",SULT4A1
42101,ILMN_2632276,,,,,,Sumf1,sulfatase modifying factor 1,SUMF1
14464,ILMN_2534816,1.0,0.32062909999999994,1.05,-5.1577,0.34700000000000003,Sumf2,sulfatase modifying factor 2,SUMF2
15252,ILMN_2632940,1.0,0.33910250000000003,1.01,-5.1945,0.33299999999999996,Sumo1,small ubiquitin-like modifier 1,SUMO1
24191,ILMN_2980331,1.0,0.600286,-0.542,-5.5205,-0.0723,Sumo2,small ubiquitin-like modifier 2,SUMO2
11043,ILMN_2776231,1.0,0.2491223,1.23,-4.9848,0.171,Sumo3,small ubiquitin-like modifier 3,SUMO3
22587,ILMN_2986131,1.0,0.5523943,0.616,-5.4803,0.11900000000000001,Sun1,Sad1 and UNC84 domain containing 1,SUN1
25592,ILMN_2912532,1.0,0.6453536999999999,-0.475,-5.5527,-0.0832,Suox,sulfite oxidase,SUOX
11210,ILMN_2618745,1.0,0.25252179999999996,-1.22,-4.9943,-0.166,Supv3l1,"suppressor of var1, 3-like 1 (S. cerevisiae)",SUPV3L1
27080,ILMN_2595846,1.0,0.6918495,0.409,-5.5808,0.0542,Surf4,surfeit gene 4,SURF4
8960,ILMN_1233178,1.0,0.4564348,-0.887,-4.8364,-0.905,Surf6,surfeit gene 6,SURF6
28444,ILMN_2709166,1.0,0.7385433000000001,-0.344,-5.6043,-0.124,Susd2,sushi domain containing 2,SUSD2
14889,ILMN_2677824,1.0,0.9325433000000001,-0.0912,-5.1779,-0.11800000000000001,Susd4,sushi domain containing 4,SUSD4
3129,ILMN_2973271,1.0,0.0909822,4.45,-4.0855,2.72,Suv39h2,suppressor of variegation 3-9 homolog 2 (Drosophila),SUV39H2
5825,ILMN_2702887,1.0,0.1254022,1.68,-4.4747,0.35600000000000004,Sv2a,synaptic vesicle glycoprotein 2 a,SV2A
9126,ILMN_1243974,1.0,0.37027329999999997,-1.03,-4.8514,-1.22,Sv2b,synaptic vesicle glycoprotein 2 b,SV2B
30340,ILMN_2681604,1.0,0.7986555000000001,-0.262,-5.6281,-0.0338,Svbp,small vasohibin binding protein,SVBP
3535,ILMN_1231843,1.0,0.0815643,-1.95,-4.1374,-1.09,Swap70,SWA-70 protein,SWAP70
28102,ILMN_2716693,1.0,0.727058,-0.36,-5.5989,-0.049,Swsap1,SWIM type zinc finger 7 associated protein 1,SWSAP1
5864,ILMN_2631656,1.0,0.2527457,-1.51,-4.4796,-1.01,Swt1,SWT1 RNA endoribonuclease homolog (S. cerevisiae),SWT1
26167,ILMN_2941840,1.0,0.6617727,0.452,-5.5632,0.0628,Syap1,synapse associated protein 1,SYAP1
9982,ILMN_2440514,1.0,0.3590215,1.02,-4.9142,0.693,Sycp2,synaptonemal complex protein 2,SYCP2
3049,ILMN_1242551,1.0,0.0851621,-4.68,-4.0761,-2.87,Syf2,"SYF2 homolog, RNA splicing factor (S. cerevisiae)",SYF2
33191,ILMN_1245437,1.0,0.8994511000000001,-0.13,-5.6533,-0.0211,Sympk,symplekin,SYMPK
3239,ILMN_2762083,1.0,0.10237080000000001,1.97,-4.099,2.68,Syn1,synapsin I,SYN1
6737,ILMN_1216744,1.0,0.17239179999999998,1.51,-4.5998,1.55,Syn2,synapsin II,SYN2
21307,ILMN_1237207,1.0,0.5133147,-0.679,-5.4423,-0.152,Sync,syncoilin,SYNC
20054,ILMN_2709935,1.0,0.474992,0.7440000000000001,-5.3999,0.86,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",SYNCRIP
2715,ILMN_1219831,1.0,0.058673300000000005,6.22,-4.0362,3.81,Syne1,"spectrin repeat containing, nuclear envelope 1",SYNE1
1105,ILMN_2680968,1.0,0.0388817,2.4,-3.5414,1.35,Syne2,"spectrin repeat containing, nuclear envelope 2",SYNE2
18094,ILMN_2657751,1.0,0.42114470000000004,0.841,-5.3301,0.526,Syngr1,synaptogyrin 1,SYNGR1
23416,ILMN_2706231,1.0,0.5748989999999999,0.581,-5.5,0.106,Syngr2,synaptogyrin 2,SYNGR2
1251,ILMN_2655862,1.0,0.0445634,-2.61,-3.5999,-2.14,Syngr3,synaptogyrin 3,SYNGR3
4687,ILMN_1225015,1.0,0.1138896,-1.79,-4.3036,-0.495,Synj1,synaptojanin 1,SYNJ1
30528,ILMN_1212797,1.0,0.8065246,-0.252,-5.6307,-0.0694,Synj2,synaptojanin 2,SYNJ2
17210,ILMN_3053693,1.0,0.3936366,-0.894,-5.2891,-0.379,Synm,"synemin, intermediate filament protein",SYNM
1526,ILMN_1217858,1.0,0.0554274,-2.88,-3.7071,-3.68,Synpo,synaptopodin,SYNPO
43020,ILMN_2698947,,,,,,Synpr,synaptoporin,SYNPR
21600,ILMN_1222981,1.0,0.7604548000000001,0.318,-5.4508,0.354,Sypl2,synaptophysin-like 2,SYPL2
2873,ILMN_1224963,1.0,0.07123689999999999,-5.37,-4.0544,-3.29,Syt1,synaptotagmin I,SYT1
19582,ILMN_3063644,1.0,0.7777008000000001,-0.295,-5.3839999999999995,-0.359,Syt11,synaptotagmin XI,SYT11
3170,ILMN_1229379,1.0,0.09411019999999999,-4.33,-4.0906,-2.65,Syt13,synaptotagmin XIII,SYT13
1568,ILMN_2740949,1.0,0.0572006,2.85,-3.7221,2.23,Syt7,synaptotagmin VII,SYT7
27511,ILMN_2668020,1.0,0.7058979999999999,-0.389,-5.5883,-0.096,Syt9,synaptotagmin IX,SYT9
1673,ILMN_1256018,1.0,0.06410969999999999,-2.33,-3.7643,-1.61,Sytl2,synaptotagmin-like 2,SYTL2
1191,ILMN_2725448,1.0,0.0272844,-4.96,-3.5768,-3.69,Sytl3,synaptotagmin-like 3,SYTL3
14667,ILMN_2751935,1.0,0.3256135,-1.04,-5.1679,-0.256,Sytl4,synaptotagmin-like 4,SYTL4
21984,ILMN_3129206,1.0,0.533913,-0.6459999999999999,-5.462999999999999,-0.081,Szrd1,SUZ RNA binding domain containing 1,SZRD1
11439,ILMN_2731482,1.0,0.5601819,0.645,-5.0089,0.9470000000000001,Tab1,TGF-beta activated kinase 1/MAP3K7 binding protein 1,TAB1
33227,ILMN_2679094,1.0,0.9002412000000001,-0.129,-5.6535,-0.0196,Tab2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,TAB2
7364,ILMN_1217174,1.0,0.163189,1.51,-4.6757,0.731,Tacc1,"transforming, acidic coiled-coil containing protein 1",TACC1
5294,ILMN_2738739,1.0,0.1510386,1.67,-4.3971,1.72,Tacc2,"transforming, acidic coiled-coil containing protein 2",TACC2
17315,ILMN_1221899,1.0,0.7389937,-0.355,-5.2954,-0.177,Taco1,translational activator of mitochondrially encoded cytochrome c oxidase I,TACO1
9391,ILMN_2679662,1.0,0.2126794,1.34,-4.8716,0.187,Tada1,transcriptional adaptor 1,TADA1
29057,ILMN_2995129,1.0,0.7535039000000001,0.32299999999999995,-5.6108,0.0495,Taf10,TATA-box binding protein associated factor 10,TAF10
35406,ILMN_2728830,1.0,0.9739914000000001,0.0335,-5.6610000000000005,0.0139,Taf13,TATA-box binding protein associated factor 13,TAF13
5209,ILMN_2653808,1.0,0.215141,-1.68,-4.3846,-3.44,Taf1c,"TATA-box binding protein associated factor, RNA polymerase I, C",TAF1C
11604,ILMN_3162771,1.0,0.26149459999999997,1.2,-5.0188,0.7709999999999999,Taf1d,"TATA-box binding protein associated factor, RNA polymerase I, D",TAF1D
40211,ILMN_2461196,,,,,,Taf2,TATA-box binding protein associated factor 2,TAF2
13581,ILMN_2638968,1.0,0.46633,0.784,-5.1239,0.79,Taf5,TATA-box binding protein associated factor 5,TAF5
17133,ILMN_2475184,1.0,0.39158190000000004,-0.898,-5.2859,-0.604,Taf6,TATA-box binding protein associated factor 6,TAF6
13903,ILMN_2594433,1.0,0.31054899999999996,1.07,-5.1364,0.5710000000000001,Taf6l,TATA-box binding protein associated factor 6 like,TAF6L
20620,ILMN_2859348,1.0,0.4943523,0.711,-5.422000000000001,0.0815,Taf9b,TATA-box binding protein associated factor 9B,TAF9B
7268,ILMN_1215145,1.0,0.30165290000000006,1.22,-4.663,0.7759999999999999,Tagln,transgelin,TAGLN
19186,ILMN_2732848,1.0,0.4495992999999999,-0.789,-5.3686,-0.0994,Tagln2,transgelin 2,TAGLN2
26906,ILMN_2675261,1.0,0.6855015999999999,-0.418,-5.5773,-0.0535,Taldo1,transaldolase 1,TALDO1
27309,ILMN_2523256,1.0,0.6991642,0.39899999999999997,-5.5848,0.073,Tamm41,TAM41 mitochondrial translocator assembly and maintenance homolog,TAMM41
26734,ILMN_2842999,1.0,0.6801209,-0.425,-5.5742,-0.0542,Tango2,transport and golgi organization 2,TANGO2
2295,ILMN_2734028,1.0,0.0665635,-2.08,-3.9752,-0.54,Tank,TRAF family member-associated Nf-kappa B activator,TANK
20569,ILMN_2523848,1.0,0.492367,0.7140000000000001,-5.4198,0.253,Taok1,TAO kinase 1,TAOK1
15681,ILMN_2518545,1.0,0.3513947,-0.981,-5.2175,-0.622,Taok2,TAO kinase 2,TAOK2
13795,ILMN_1259320,1.0,0.3998693,-0.902,-5.1325,-0.82,Taok3,TAO kinase 3,TAOK3
20743,ILMN_1250409,1.0,0.4974059,0.706,-5.4254,0.239,Tap1,"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)",TAP1
23894,ILMN_2649955,1.0,0.590042,0.5579999999999999,-5.5125,0.133,Tarbp2,"TARBP2, RISC loading complex RNA binding subunit",TARBP2
3734,ILMN_1228976,1.0,0.1446556,2.15,-4.1662,0.871,Tardbp,TAR DNA binding protein,TARDBP
11771,ILMN_1239799,1.0,0.265515,-1.18,-5.0294,-0.282,Tars,threonyl-tRNA synthetase,TARS
23643,ILMN_1237311,1.0,0.582479,-0.569,-5.5064,-0.087,Tars2,"threonyl-tRNA synthetase 2, mitochondrial (putative)",TARS2
31020,ILMN_1237234,1.0,0.8249996999999999,0.22699999999999998,-5.6364,0.0373,Tarsl2,threonyl-tRNA synthetase-like 2,TARSL2
7426,ILMN_2714138,1.0,0.19289170000000003,1.43,-4.6818,0.599,Tasp1,"taspase, threonine aspartase 1",TASP1
20651,ILMN_2591414,1.0,0.4950791,0.71,-5.4228,0.10099999999999999,Tax1bp1,Tax1 (human T cell leukemia virus type I) binding protein 1,TAX1BP1
5844,ILMN_2686036,1.0,0.2518032,-1.51,-4.4773,-0.828,Tax1bp3,Tax1 (human T cell leukemia virus type I) binding protein 3,TAX1BP3
24519,ILMN_2696855,1.0,0.6107446,0.527,-5.5285,0.0821,Taz,tafazzin,TAZ
1380,ILMN_1250076,1.0,0.0381753,-4.25,-3.6544,-2.63,Tbc1d10a,"TBC1 domain family, member 10a",TBC1D10A
13390,ILMN_2654197,1.0,0.5009736,-0.733,-5.1146,-0.9009999999999999,Tbc1d14,"TBC1 domain family, member 14",TBC1D14
34095,ILMN_2820814,1.0,0.9284465000000001,0.0922,-5.6574,0.0136,Tbc1d15,"TBC1 domain family, member 15",TBC1D15
35016,ILMN_2611993,1.0,0.9609886999999999,0.0502,-5.6603,0.00821,Tbc1d17,"TBC1 domain family, member 17",TBC1D17
29677,ILMN_2627557,1.0,0.7758248999999999,-0.293,-5.6198,-0.136,Tbc1d19,"TBC1 domain family, member 19",TBC1D19
1777,ILMN_1216456,1.0,0.060310800000000005,2.22,-3.8097,0.8059999999999999,Tbc1d2,"TBC1 domain family, member 2",TBC1D2
27984,ILMN_1215134,1.0,0.7226289,0.366,-5.5968,0.121,Tbc1d22b,"TBC1 domain family, member 22B",TBC1D22B
16126,ILMN_2722583,1.0,0.3644354,0.953,-5.2408,0.127,Tbc1d25,"TBC1 domain family, member 25",TBC1D25
19262,ILMN_2441909,1.0,0.45191640000000005,-0.785,-5.3716,-0.13,Tbc1d2b,"TBC1 domain family, member 2B",TBC1D2B
27239,ILMN_1259544,1.0,0.8218072,0.23199999999999998,-5.5838,0.32799999999999996,Tbc1d31,"TBC1 domain family, member 31",TBC1D31
15457,ILMN_2653100,1.0,0.34478459999999994,-0.995,-5.2053,-0.429,Tbc1d7,"TBC1 domain family, member 7",TBC1D7
4696,ILMN_2448060,1.0,0.2133,2.23,-4.3042,1.36,Tbc1d8b,"TBC1 domain family, member 8B",TBC1D8B
1525,ILMN_1216560,1.0,0.06384830000000001,2.73,-3.7068,1.99,Tbc1d9,"TBC1 domain family, member 9",TBC1D9
8972,ILMN_1231802,1.0,0.5752603000000001,0.72,-4.8377,0.441,Tbc1d9b,"TBC1 domain family, member 9B",TBC1D9B
28415,ILMN_2747103,1.0,0.7374906999999999,0.345,-5.6038,0.0439,Tbca,tubulin cofactor A,TBCA
31671,ILMN_2620061,1.0,0.8489926,-0.196,-5.6429,-0.0215,Tbcb,tubulin folding cofactor B,TBCB
19268,ILMN_2839588,1.0,0.4520675,0.785,-5.3718,0.375,Tbcc,tubulin-specific chaperone C,TBCC
7172,ILMN_2563884,1.0,0.16880699999999998,-1.51,-4.6501,-1.57,Tbccd1,TBCC domain containing 1,TBCCD1
3235,ILMN_1213734,1.0,0.11002939999999999,-2.0,-4.0986,-1.34,Tbce,tubulin-specific chaperone E,TBCE
33265,ILMN_2763459,1.0,0.9014815999999999,-0.127,-5.6537,-0.0152,Tbcel,tubulin folding cofactor E-like,TBCEL
14467,ILMN_1241535,1.0,0.3206921,1.05,-5.1578,0.136,Tbk1,TANK-binding kinase 1,TBK1
19579,ILMN_2965285,1.0,0.4617134,-0.768,-5.3839,-0.289,Tbkbp1,TBK1 binding protein 1,TBKBP1
31241,ILMN_1223751,1.0,0.8332903,-0.21600000000000003,-5.6388,-0.0955,Tbl1x,transducin (beta)-like 1 X-linked,TBL1X
6037,ILMN_2784170,1.0,0.1305038,-1.66,-4.5054,-0.804,Tbl1xr1,transducin (beta)-like 1X-linked receptor 1,TBL1XR1
20772,ILMN_2616786,1.0,0.4985817,-0.7040000000000001,-5.4267,-0.138,Tbl3,transducin (beta)-like 3,TBL3
4671,ILMN_1234361,1.0,0.100237,1.82,-4.3002,0.28,Tbp,TATA box binding protein,TBP
22191,ILMN_2605872,1.0,0.8088084,-0.252,-5.4687,-0.134,Tbpl1,TATA box binding protein-like 1,TBPL1
13334,ILMN_2670230,1.0,0.29955040000000005,-1.1,-5.1121,-0.34299999999999997,Tbrg4,transforming growth factor beta regulated gene 4,TBRG4
38821,ILMN_1246123,,,,,,Tbx18,T-box18,TBX18
18706,ILMN_2585774,1.0,0.43698859999999995,0.812,-5.352,1.13,Tbx2,T-box 2,TBX2
12396,ILMN_3061990,1.0,0.27759029999999996,-1.15,-5.0602,-0.425,Tbx3,T-box 3,TBX3
4054,ILMN_2664533,1.0,0.0892875,1.9,-4.2091,0.598,Tbx5,T-box 5,TBX5
26570,ILMN_2881610,1.0,0.6742963000000001,-0.434,-5.5708,-0.0628,Tcaim,"T cell activation inhibitor, mitochondrial",TCAIM
42490,ILMN_2661939,,,,,,Tcea1,transcription elongation factor A (SII) 1,TCEA1
20645,ILMN_2777609,1.0,0.4949438,0.71,-5.4227,0.0842,Tcea2,"transcription elongation factor A (SII), 2",TCEA2
32005,ILMN_2907214,1.0,0.8606855999999999,-0.18,-5.6457,-0.0269,Tcea3,"transcription elongation factor A (SII), 3",TCEA3
7643,ILMN_2695731,1.0,0.16980499999999998,1.49,-4.7055,0.254,Tceal1,transcription elongation factor A (SII)-like 1,TCEAL1
16451,ILMN_2861493,1.0,0.3744636,0.9329999999999999,-5.257999999999999,0.168,Tceal8,transcription elongation factor A (SII)-like 8,TCEAL8
4408,ILMN_1230053,1.0,0.1904325,-2.46,-4.2622,-1.5,Tcerg1,transcription elongation regulator 1 (CA150),TCERG1
5130,ILMN_2976577,1.0,0.181446,-1.68,-4.3724,-3.09,Tcf12,transcription factor 12,TCF12
27501,ILMN_2624827,1.0,0.7053429,-0.39,-5.5881,-0.0977,Tcf19,transcription factor 19,TCF19
7237,ILMN_2627638,1.0,0.2769983,-1.3,-4.6597,-1.94,Tcf20,transcription factor 20,TCF20
4625,ILMN_2596277,1.0,0.12653689999999998,-1.76,-4.2929,-1.11,Tcf3,transcription factor 3,TCF3
27323,ILMN_1225984,1.0,0.8261959999999999,0.22699999999999998,-5.5851,0.13,Tcf4,transcription factor 4,TCF4
1607,ILMN_1242308,1.0,0.0548846,-2.28,-3.736,-1.82,Tcf7,"transcription factor 7, T cell specific",TCF7
7086,ILMN_2771781,1.0,0.22020340000000002,-1.39,-4.6425,-1.26,Tcf7l1,"transcription factor 7 like 1 (T cell specific, HMG box)",TCF7L1
17378,ILMN_2637930,1.0,0.399819,0.882,-5.2987,0.11199999999999999,Tchp,"trichoplein, keratin filament binding",TCHP
6984,ILMN_2643876,1.0,0.285624,1.27,-4.63,0.5329999999999999,Tcirg1,"T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",TCIRG1
26897,ILMN_1221787,1.0,0.6853194,0.418,-5.5772,0.0726,Tcn2,transcobalamin 2,TCN2
18387,ILMN_2464689,1.0,0.8738321,0.168,-5.3414,0.0841,Tcof1,treacle ribosome biogenesis factor 1,TCOF1
27371,ILMN_2774140,1.0,0.7014534,-0.395,-5.586,-0.124,Tcp1,t-complex protein 1,TCP1
906,ILMN_1250177,1.0,0.0118468,7.2,-3.4475,2.94,Tcp11l1,t-complex 11 like 1,TCP11L1
2046,ILMN_2625981,1.0,0.08166419999999999,2.94,-3.9033,2.11,Tcp11l2,t-complex 11 (mouse) like 2,TCP11L2
25280,ILMN_1254215,1.0,0.6350603,-0.491,-5.5458,-0.17600000000000002,Tcta,T cell leukemia translocation altered gene,TCTA
28447,ILMN_2720925,1.0,0.7385786999999999,-0.344,-5.6043,-0.0412,Tctex1d2,Tctex1 domain containing 2,TCTEX1D2
13688,ILMN_2584445,1.0,0.8776818000000001,0.171,-5.1279,0.27699999999999997,Tdp1,tyrosyl-DNA phosphodiesterase 1,TDP1
40636,ILMN_2514218,,,,,,Tdp2,tyrosyl-DNA phosphodiesterase 2,TDP2
14797,ILMN_2650683,1.0,0.3285012,-1.03,-5.1737,-0.17800000000000002,Tdrd3,tudor domain containing 3,TDRD3
28781,ILMN_2818678,1.0,0.7476471,0.331,-5.6083,0.0473,Tdrd7,tudor domain containing 7,TDRD7
13011,ILMN_1242503,1.0,0.7767018,-0.318,-5.0952,-0.374,Tdrkh,tudor and KH domain containing protein,TDRKH
31833,ILMN_1252402,1.0,0.854549,0.188,-5.6443,0.0301,Tead1,TEA domain family member 1,TEAD1
30323,ILMN_2653207,1.0,0.7981059,0.263,-5.6279,0.0414,Tead2,TEA domain family member 2,TEAD2
4365,ILMN_2692270,1.0,0.17117620000000003,1.95,-4.2556,1.5,Tead3,TEA domain family member 3,TEAD3
15366,ILMN_2752933,1.0,0.34215059999999997,-1.0,-5.2003,-0.142,Tec,tec protein tyrosine kinase,TEC
